,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time,difference
752,33625,8,2023-10-03 02:00:12,0.0,0.0,0.0,2023-10-03 02:00:00,0 days 03:00:00
753,33626,9,2023-10-03 02:00:12,0.0,0.0,0.0,2023-10-03 02:00:00,0 days 03:00:00
754,33627,10,2023-10-03 02:00:12,0.0,0.0,0.0,2023-10-03 02:00:00,0 days 03:00:00
755,33713,6,2023-10-03 05:00:12,0.0,0.0,0.0,2023-10-03 05:00:00,0 days 03:00:00
756,33714,7,2023-10-03 05:00:12,0.0,0.0,0.0,2023-10-03 05:00:00,0 days 03:00:00
757,33715,8,2023-10-03 05:00:12,0.0,0.0,0.0,2023-10-03 05:00:00,0 days 03:00:00
758,33716,9,2023-10-03 05:00:12,0.0,0.0,0.0,2023-10-03 05:00:00,0 days 03:00:00
759,33717,10,2023-10-03 05:00:12,0.0,0.0,0.0,2023-10-03 05:00:00,0 days 03:00:00
760,33803,6,2023-10-03 08:00:12,41.66,42.2,32.6,2023-10-03 08:00:00,0 days 03:00:00
761,33804,7,2023-10-03 08:00:12,41.82,42.36,32.6,2023-10-03 08:00:00,0 days 03:00:00
762,33805,8,2023-10-03 08:00:12,41.82,42.39,34.3,2023-10-03 08:00:00,0 days 03:00:00
763,33806,9,2023-10-03 08:00:12,52.98,53.73,45.2,2023-10-03 08:00:00,0 days 03:00:00
764,33807,10,2023-10-03 08:00:12,31.38,31.77,22.9,2023-10-03 08:00:00,0 days 03:00:00
765,33893,6,2023-10-03 11:00:12,95.0,96.88,237.1,2023-10-03 11:00:00,0 days 03:00:00
766,33894,7,2023-10-03 11:00:12,95.56,97.19,232.8,2023-10-03 11:00:00,0 days 03:00:00
767,33895,8,2023-10-03 11:00:12,95.01,96.63,237.6,2023-10-03 11:00:00,0 days 03:00:00
768,33896,9,2023-10-03 11:00:12,107.34,109.49,284.2,2023-10-03 11:00:00,0 days 03:00:00
769,33897,10,2023-10-03 11:00:12,88.59,90.08,195.9,2023-10-03 11:00:00,0 days 03:00:00
770,33983,6,2023-10-03 14:00:12,69.64,70.83,477.0,2023-10-03 14:00:00,0 days 03:00:00
771,33984,7,2023-10-03 14:00:12,70.12,71.28,479.3,2023-10-03 14:00:00,0 days 03:00:00
772,33985,8,2023-10-03 14:00:12,69.46,70.69,484.1,2023-10-03 14:00:00,0 days 03:00:00
773,33986,9,2023-10-03 14:00:12,73.01,74.2,546.8,2023-10-03 14:00:00,0 days 03:00:00
774,33987,10,2023-10-03 14:00:12,68.48,69.61,435.5,2023-10-03 14:00:00,0 days 03:00:00
775,34073,6,2023-10-03 17:00:12,6.77,7.01,596.3,2023-10-03 17:00:00,0 days 03:00:00
776,34074,7,2023-10-03 17:00:12,6.51,6.75,598.9,2023-10-03 17:00:00,0 days 03:00:00
777,34075,8,2023-10-03 17:00:12,4.43,4.75,588.0,2023-10-03 17:00:00,0 days 03:00:00
778,34076,9,2023-10-03 17:00:12,5.33,5.72,665.8,2023-10-03 17:00:00,0 days 03:00:00
779,34077,10,2023-10-03 17:00:12,9.45,9.78,559.4,2023-10-03 17:00:00,0 days 03:00:00
780,34163,6,2023-10-03 20:00:12,0.0,0.0,598.6,2023-10-03 20:00:00,0 days 03:00:00
781,34164,7,2023-10-03 20:00:12,0.0,0.0,601.2,2023-10-03 20:00:00,0 days 03:00:00
782,34165,8,2023-10-03 20:00:12,0.0,0.0,589.7,2023-10-03 20:00:00,0 days 03:00:00
783,34166,9,2023-10-03 20:00:12,0.0,0.0,667.6,2023-10-03 20:00:00,0 days 03:00:00
784,34167,10,2023-10-03 20:00:12,0.0,0.0,562.2,2023-10-03 20:00:00,0 days 03:00:00
785,34253,6,2023-10-03 23:00:12,0.0,0.0,598.6,2023-10-03 23:00:00,0 days 03:00:00
786,34254,7,2023-10-03 23:00:12,0.0,0.0,601.2,2023-10-03 23:00:00,0 days 03:00:00
787,34255,8,2023-10-03 23:00:12,0.0,0.0,589.7,2023-10-03 23:00:00,0 days 03:00:00
788,34256,9,2023-10-03 23:00:12,0.0,0.0,667.6,2023-10-03 23:00:00,0 days 03:00:00
789,34257,10,2023-10-03 23:00:12,0.0,0.0,562.2,2023-10-03 23:00:00,0 days 03:00:00
790,34343,6,2023-10-04 02:00:12,0.0,0.0,0.0,2023-10-04 02:00:00,0 days 03:00:00
791,34344,7,2023-10-04 02:00:12,0.0,0.0,0.0,2023-10-04 02:00:00,0 days 03:00:00
792,34345,8,2023-10-04 02:00:12,0.0,0.0,0.0,2023-10-04 02:00:00,0 days 03:00:00
793,34346,9,2023-10-04 02:00:12,0.0,0.0,0.0,2023-10-04 02:00:00,0 days 03:00:00
794,34347,10,2023-10-04 02:00:12,0.0,0.0,0.0,2023-10-04 02:00:00,0 days 03:00:00
795,34433,6,2023-10-04 05:00:12,0.0,0.0,0.0,2023-10-04 05:00:00,0 days 03:00:00
796,34434,7,2023-10-04 05:00:12,0.0,0.0,0.0,2023-10-04 05:00:00,0 days 03:00:00
797,34435,8,2023-10-04 05:00:12,0.0,0.0,0.0,2023-10-04 05:00:00,0 days 03:00:00
798,34436,9,2023-10-04 05:00:12,0.0,0.0,0.0,2023-10-04 05:00:00,0 days 03:00:00
799,34437,10,2023-10-04 05:00:12,0.0,0.0,0.0,2023-10-04 05:00:00,0 days 03:00:00
800,34523,6,2023-10-04 08:00:12,38.57,39.12,29.1,2023-10-04 08:00:00,0 days 03:00:00
801,34524,7,2023-10-04 08:00:12,39.68,40.24,30.7,2023-10-04 08:00:00,0 days 03:00:00
802,34525,8,2023-10-04 08:00:12,39.73,40.3,32.8,2023-10-04 08:00:00,0 days 03:00:00
803,34526,9,2023-10-04 08:00:12,49.87,50.54,41.8,2023-10-04 08:00:00,0 days 03:00:00
804,34527,10,2023-10-04 08:00:12,29.71,30.1,22.0,2023-10-04 08:00:00,0 days 03:00:00
805,34613,6,2023-10-04 11:00:12,84.47,85.91,220.7,2023-10-04 11:00:00,0 days 03:00:00
806,34614,7,2023-10-04 11:00:12,85.04,86.53,223.6,2023-10-04 11:00:00,0 days 03:00:00
807,34615,8,2023-10-04 11:00:12,83.8,85.26,227.1,2023-10-04 11:00:00,0 days 03:00:00
808,34616,9,2023-10-04 11:00:12,87.59,89.08,269.2,2023-10-04 11:00:00,0 days 03:00:00
809,34617,10,2023-10-04 11:00:12,76.93,78.37,189.2,2023-10-04 11:00:00,0 days 03:00:00
810,34703,6,2023-10-04 14:00:12,32.54,33.03,461.2,2023-10-04 14:00:00,0 days 03:00:00
811,34704,7,2023-10-04 14:00:12,37.22,37.78,464.1,2023-10-04 14:00:00,0 days 03:00:00
812,34705,8,2023-10-04 14:00:12,56.05,56.87,466.7,2023-10-04 14:00:00,0 days 03:00:00
813,34706,9,2023-10-04 14:00:12,60.46,61.35,529.5,2023-10-04 14:00:00,0 days 03:00:00
814,34707,10,2023-10-04 14:00:12,35.19,35.76,419.1,2023-10-04 14:00:00,0 days 03:00:00
815,34793,6,2023-10-04 17:00:12,6.25,6.58,576.4,2023-10-04 17:00:00,0 days 03:00:00
816,34794,7,2023-10-04 17:00:12,6.28,6.6,579.3,2023-10-04 17:00:00,0 days 03:00:00
817,34795,8,2023-10-04 17:00:12,5.82,6.06,568.5,2023-10-04 17:00:00,0 days 03:00:00
818,34796,9,2023-10-04 17:00:12,5.91,6.43,642.9,2023-10-04 17:00:00,0 days 03:00:00
819,34797,10,2023-10-04 17:00:12,7.01,7.35,540.8,2023-10-04 17:00:00,0 days 03:00:00
820,34883,6,2023-10-04 20:00:12,0.0,0.0,578.3,2023-10-04 20:00:00,0 days 03:00:00
821,34884,7,2023-10-04 20:00:12,0.0,0.0,581.3,2023-10-04 20:00:00,0 days 03:00:00
822,34885,8,2023-10-04 20:00:12,0.0,0.0,570.3,2023-10-04 20:00:00,0 days 03:00:00
823,34886,9,2023-10-04 20:00:12,0.0,0.0,644.7,2023-10-04 20:00:00,0 days 03:00:00
824,34887,10,2023-10-04 20:00:12,0.0,0.0,543.0,2023-10-04 20:00:00,0 days 03:00:00
825,34973,6,2023-10-04 23:00:12,0.0,0.0,578.3,2023-10-04 23:00:00,0 days 03:00:00
826,34974,7,2023-10-04 23:00:12,0.0,0.0,581.3,2023-10-04 23:00:00,0 days 03:00:00
827,34975,8,2023-10-04 23:00:12,0.0,0.0,570.3,2023-10-04 23:00:00,0 days 03:00:00
828,34976,9,2023-10-04 23:00:12,0.0,0.0,644.7,2023-10-04 23:00:00,0 days 03:00:00
829,34977,10,2023-10-04 23:00:12,0.0,0.0,543.0,2023-10-04 23:00:00,0 days 03:00:00
830,35063,6,2023-10-05 02:00:12,0.0,0.0,0.0,2023-10-05 02:00:00,0 days 03:00:00
831,35064,7,2023-10-05 02:00:12,0.0,0.0,0.0,2023-10-05 02:00:00,0 days 03:00:00
832,35065,8,2023-10-05 02:00:12,0.0,0.0,0.0,2023-10-05 02:00:00,0 days 03:00:00
833,35066,9,2023-10-05 02:00:12,0.0,0.0,0.0,2023-10-05 02:00:00,0 days 03:00:00
834,35067,10,2023-10-05 02:00:12,0.0,0.0,0.0,2023-10-05 02:00:00,0 days 03:00:00
835,35153,6,2023-10-05 05:00:12,0.0,0.0,0.0,2023-10-05 05:00:00,0 days 03:00:00
836,35154,7,2023-10-05 05:00:12,0.0,0.0,0.0,2023-10-05 05:00:00,0 days 03:00:00
837,35155,8,2023-10-05 05:00:12,0.0,0.0,0.0,2023-10-05 05:00:00,0 days 03:00:00
838,35156,9,2023-10-05 05:00:12,0.0,0.0,0.0,2023-10-05 05:00:00,0 days 03:00:00
839,35157,10,2023-10-05 05:00:12,0.0,0.0,0.0,2023-10-05 05:00:00,0 days 03:00:00
840,35243,6,2023-10-05 08:00:12,8.44,8.68,8.8,2023-10-05 08:00:00,0 days 03:00:00
841,35244,7,2023-10-05 08:00:12,8.31,8.56,8.6,2023-10-05 08:00:00,0 days 03:00:00
842,35245,8,2023-10-05 08:00:12,8.57,8.84,8.9,2023-10-05 08:00:00,0 days 03:00:00
843,35246,9,2023-10-05 08:00:12,8.8,9.12,9.2,2023-10-05 08:00:00,0 days 03:00:00
844,35247,10,2023-10-05 08:00:12,8.96,9.21,9.2,2023-10-05 08:00:00,0 days 03:00:00
845,35333,6,2023-10-05 11:00:12,12.03,12.29,57.2,2023-10-05 11:00:00,0 days 03:00:00
846,35334,7,2023-10-05 11:00:12,11.46,11.71,57.3,2023-10-05 11:00:00,0 days 03:00:00
847,35335,8,2023-10-05 11:00:12,10.77,11.03,56.8,2023-10-05 11:00:00,0 days 03:00:00
848,35336,9,2023-10-05 11:00:12,12.9,13.17,59.2,2023-10-05 11:00:00,0 days 03:00:00
849,35337,10,2023-10-05 11:00:12,12.77,13.03,58.9,2023-10-05 11:00:00,0 days 03:00:00
850,35423,6,2023-10-05 14:00:12,8.21,8.44,105.7,2023-10-05 14:00:00,0 days 03:00:00
851,35424,7,2023-10-05 14:00:12,7.71,8.02,106.3,2023-10-05 14:00:00,0 days 03:00:00
852,35425,8,2023-10-05 14:00:12,7.96,8.27,105.7,2023-10-05 14:00:00,0 days 03:00:00
853,35426,9,2023-10-05 14:00:12,9.32,9.58,108.8,2023-10-05 14:00:00,0 days 03:00:00
854,35427,10,2023-10-05 14:00:12,7.82,8.05,108.1,2023-10-05 14:00:00,0 days 03:00:00
855,35513,6,2023-10-05 17:00:12,2.47,2.62,124.2,2023-10-05 17:00:00,0 days 03:00:00
856,35514,7,2023-10-05 17:00:12,2.78,3.05,124.9,2023-10-05 17:00:00,0 days 03:00:00
857,35515,8,2023-10-05 17:00:12,2.88,3.26,124.4,2023-10-05 17:00:00,0 days 03:00:00
858,35516,9,2023-10-05 17:00:12,2.75,3.21,128.1,2023-10-05 17:00:00,0 days 03:00:00
859,35517,10,2023-10-05 17:00:12,2.42,2.68,127.4,2023-10-05 17:00:00,0 days 03:00:00
860,35603,6,2023-10-05 20:00:12,0.0,0.0,124.9,2023-10-05 20:00:00,0 days 03:00:00
861,35604,7,2023-10-05 20:00:12,0.0,0.0,125.7,2023-10-05 20:00:00,0 days 03:00:00
862,35605,8,2023-10-05 20:00:12,0.0,0.0,125.3,2023-10-05 20:00:00,0 days 03:00:00
863,35606,9,2023-10-05 20:00:12,0.0,0.0,129.0,2023-10-05 20:00:00,0 days 03:00:00
864,35607,10,2023-10-05 20:00:12,0.0,0.0,128.1,2023-10-05 20:00:00,0 days 03:00:00
865,35693,6,2023-10-05 23:00:12,0.0,0.0,124.9,2023-10-05 23:00:00,0 days 03:00:00
866,35694,7,2023-10-05 23:00:12,0.0,0.0,125.7,2023-10-05 23:00:00,0 days 03:00:00
867,35695,8,2023-10-05 23:00:12,0.0,0.0,125.3,2023-10-05 23:00:00,0 days 03:00:00
868,35696,9,2023-10-05 23:00:12,0.0,0.0,129.0,2023-10-05 23:00:00,0 days 03:00:00
869,35697,10,2023-10-05 23:00:12,0.0,0.0,128.1,2023-10-05 23:00:00,0 days 03:00:00
870,35783,6,2023-10-06 02:00:12,0.0,0.0,0.0,2023-10-06 02:00:00,0 days 03:00:00
871,35784,7,2023-10-06 02:00:12,0.0,0.0,0.0,2023-10-06 02:00:00,0 days 03:00:00
872,35785,8,2023-10-06 02:00:12,0.0,0.0,0.0,2023-10-06 02:00:00,0 days 03:00:00
873,35786,9,2023-10-06 02:00:12,0.0,0.0,0.0,2023-10-06 02:00:00,0 days 03:00:00
874,35787,10,2023-10-06 02:00:12,0.0,0.0,0.0,2023-10-06 02:00:00,0 days 03:00:00
875,35873,6,2023-10-06 05:00:12,0.0,0.0,0.0,2023-10-06 05:00:00,0 days 03:00:00
876,35874,7,2023-10-06 05:00:12,0.0,0.0,0.0,2023-10-06 05:00:00,0 days 03:00:00
877,35875,8,2023-10-06 05:00:12,0.0,0.0,0.0,2023-10-06 05:00:00,0 days 03:00:00
878,35876,9,2023-10-06 05:00:12,0.0,0.0,0.0,2023-10-06 05:00:00,0 days 03:00:00
879,35877,10,2023-10-06 05:00:12,0.0,0.0,0.0,2023-10-06 05:00:00,0 days 03:00:00
880,35963,6,2023-10-06 08:00:12,4.18,4.48,3.7,2023-10-06 08:00:00,0 days 03:00:00
881,35964,7,2023-10-06 08:00:12,4.25,4.56,3.9,2023-10-06 08:00:00,0 days 03:00:00
882,35965,8,2023-10-06 08:00:12,4.18,4.5,3.8,2023-10-06 08:00:00,0 days 03:00:00
883,35966,9,2023-10-06 08:00:12,4.35,4.69,3.9,2023-10-06 08:00:00,0 days 03:00:00
884,35967,10,2023-10-06 08:00:12,4.29,4.56,3.9,2023-10-06 08:00:00,0 days 03:00:00
885,36053,6,2023-10-06 11:00:12,17.16,17.42,58.6,2023-10-06 11:00:00,0 days 03:00:00
886,36054,7,2023-10-06 11:00:12,16.11,16.37,59.6,2023-10-06 11:00:00,0 days 03:00:00
887,36055,8,2023-10-06 11:00:12,15.96,16.28,59.3,2023-10-06 11:00:00,0 days 03:00:00
888,36056,9,2023-10-06 11:00:12,17.23,17.51,62.4,2023-10-06 11:00:00,0 days 03:00:00
889,36057,10,2023-10-06 11:00:12,15.4,15.71,59.1,2023-10-06 11:00:00,0 days 03:00:00
890,36143,6,2023-10-06 14:00:12,12.92,13.16,109.5,2023-10-06 14:00:00,0 days 03:00:00
891,36144,7,2023-10-06 14:00:12,13.23,13.56,110.1,2023-10-06 14:00:00,0 days 03:00:00
892,36145,8,2023-10-06 14:00:12,13.15,13.4,110.6,2023-10-06 14:00:00,0 days 03:00:00
893,36146,9,2023-10-06 14:00:12,13.83,14.26,117.1,2023-10-06 14:00:00,0 days 03:00:00
894,36147,10,2023-10-06 14:00:12,13.69,13.95,109.7,2023-10-06 14:00:00,0 days 03:00:00
895,36233,6,2023-10-06 17:00:12,3.3,3.63,134.6,2023-10-06 17:00:00,0 days 03:00:00
896,36234,7,2023-10-06 17:00:12,3.49,3.93,135.5,2023-10-06 17:00:00,0 days 03:00:00
897,36235,8,2023-10-06 17:00:12,3.15,3.52,135.7,2023-10-06 17:00:00,0 days 03:00:00
898,36236,9,2023-10-06 17:00:12,3.26,3.65,143.7,2023-10-06 17:00:00,0 days 03:00:00
899,36237,10,2023-10-06 17:00:12,3.58,3.76,135.2,2023-10-06 17:00:00,0 days 03:00:00
900,36323,6,2023-10-06 20:00:12,0.0,0.0,135.2,2023-10-06 20:00:00,0 days 03:00:00
901,36324,7,2023-10-06 20:00:12,0.0,0.0,136.1,2023-10-06 20:00:00,0 days 03:00:00
902,36325,8,2023-10-06 20:00:12,0.0,0.0,136.2,2023-10-06 20:00:00,0 days 03:00:00
903,36326,9,2023-10-06 20:00:12,0.0,0.0,144.3,2023-10-06 20:00:00,0 days 03:00:00
904,36327,10,2023-10-06 20:00:12,0.0,0.0,135.8,2023-10-06 20:00:00,0 days 03:00:00
905,36413,6,2023-10-06 23:00:12,0.0,0.0,135.2,2023-10-06 23:00:00,0 days 03:00:00
906,36414,7,2023-10-06 23:00:12,0.0,0.0,136.1,2023-10-06 23:00:00,0 days 03:00:00
907,36415,8,2023-10-06 23:00:12,0.0,0.0,136.2,2023-10-06 23:00:00,0 days 03:00:00
908,36416,9,2023-10-06 23:00:12,0.0,0.0,144.3,2023-10-06 23:00:00,0 days 03:00:00
909,36417,10,2023-10-06 23:00:12,0.0,0.0,135.8,2023-10-06 23:00:00,0 days 03:00:00
910,36503,6,2023-10-07 02:00:12,0.0,0.0,0.0,2023-10-07 02:00:00,0 days 03:00:00
911,36504,7,2023-10-07 02:00:12,0.0,0.0,0.0,2023-10-07 02:00:00,0 days 03:00:00
912,36505,8,2023-10-07 02:00:12,0.0,0.0,0.0,2023-10-07 02:00:00,0 days 03:00:00
913,36506,9,2023-10-07 02:00:12,0.0,0.0,0.0,2023-10-07 02:00:00,0 days 03:00:00
914,36507,10,2023-10-07 02:00:12,0.0,0.0,0.0,2023-10-07 02:00:00,0 days 03:00:00
915,36593,6,2023-10-07 05:00:12,0.0,0.0,0.0,2023-10-07 05:00:00,0 days 03:00:00
916,36594,7,2023-10-07 05:00:12,0.0,0.0,0.0,2023-10-07 05:00:00,0 days 03:00:00
917,36595,8,2023-10-07 05:00:12,0.0,0.0,0.0,2023-10-07 05:00:00,0 days 03:00:00
918,36596,9,2023-10-07 05:00:12,0.0,0.0,0.0,2023-10-07 05:00:00,0 days 03:00:00
919,36597,10,2023-10-07 05:00:12,0.0,0.0,0.0,2023-10-07 05:00:00,0 days 03:00:00
920,36683,6,2023-10-07 08:00:12,2.94,3.36,2.2,2023-10-07 08:00:00,0 days 03:00:00
921,36684,7,2023-10-07 08:00:12,3.76,4.0,2.1,2023-10-07 08:00:00,0 days 03:00:00
922,36685,8,2023-10-07 08:00:12,3.61,4.01,2.2,2023-10-07 08:00:00,0 days 03:00:00
923,36686,9,2023-10-07 08:00:12,3.95,4.37,2.2,2023-10-07 08:00:00,0 days 03:00:00
924,36687,10,2023-10-07 08:00:12,3.56,3.92,2.1,2023-10-07 08:00:00,0 days 03:00:00
925,36803,6,2023-12-11 17:00:12,1.04,1.3,367.7,2023-12-11 17:00:00,65 days 09:00:00
926,36804,7,2023-12-11 17:00:12,0.96,1.28,371.1,2023-12-11 17:00:00,65 days 09:00:00
927,36805,8,2023-12-11 17:00:12,0.76,1.22,352.5,2023-12-11 17:00:00,65 days 09:00:00
928,36806,9,2023-12-11 17:00:12,0.87,1.27,442.2,2023-12-11 17:00:00,65 days 09:00:00
929,36807,10,2023-12-11 17:00:12,0.82,1.26,318.1,2023-12-11 17:00:00,65 days 09:00:00
930,36893,6,2023-12-11 20:00:12,0.0,0.0,367.8,2023-12-11 20:00:00,0 days 03:00:00
931,36894,7,2023-12-11 20:00:12,0.0,0.0,371.2,2023-12-11 20:00:00,0 days 03:00:00
932,36895,8,2023-12-11 20:00:12,0.0,0.0,352.5,2023-12-11 20:00:00,0 days 03:00:00
933,36896,9,2023-12-11 20:00:12,0.0,0.0,442.3,2023-12-11 20:00:00,0 days 03:00:00
934,36897,10,2023-12-11 20:00:12,0.0,0.0,318.2,2023-12-11 20:00:00,0 days 03:00:00
935,36983,6,2023-12-11 23:00:12,0.0,0.0,367.8,2023-12-11 23:00:00,0 days 03:00:00
936,36984,7,2023-12-11 23:00:12,0.0,0.0,371.2,2023-12-11 23:00:00,0 days 03:00:00
937,36985,8,2023-12-11 23:00:12,0.0,0.0,352.5,2023-12-11 23:00:00,0 days 03:00:00
938,36986,9,2023-12-11 23:00:12,0.0,0.0,442.3,2023-12-11 23:00:00,0 days 03:00:00
939,36987,10,2023-12-11 23:00:12,0.0,0.0,318.2,2023-12-11 23:00:00,0 days 03:00:00
940,37073,6,2023-12-12 02:00:12,0.0,0.0,0.0,2023-12-12 02:00:00,0 days 03:00:00
941,37074,7,2023-12-12 02:00:12,0.0,0.0,0.0,2023-12-12 02:00:00,0 days 03:00:00
942,37075,8,2023-12-12 02:00:12,0.0,0.0,0.0,2023-12-12 02:00:00,0 days 03:00:00
943,37076,9,2023-12-12 02:00:12,0.0,0.0,0.0,2023-12-12 02:00:00,0 days 03:00:00
944,37077,10,2023-12-12 02:00:12,0.0,0.0,0.0,2023-12-12 02:00:00,0 days 03:00:00
945,37163,6,2023-12-12 05:00:12,0.0,0.0,0.0,2023-12-12 05:00:00,0 days 03:00:00
946,37164,7,2023-12-12 05:00:12,0.0,0.0,0.0,2023-12-12 05:00:00,0 days 03:00:00
947,37165,8,2023-12-12 05:00:12,0.0,0.0,0.0,2023-12-12 05:00:00,0 days 03:00:00
948,37166,9,2023-12-12 05:00:12,0.0,0.0,0.0,2023-12-12 05:00:00,0 days 03:00:00
949,37167,10,2023-12-12 05:00:12,0.0,0.0,0.0,2023-12-12 05:00:00,0 days 03:00:00
950,37253,6,2023-12-12 08:00:12,2.05,2.54,0.4,2023-12-12 08:00:00,0 days 03:00:00
951,37254,7,2023-12-12 08:00:12,2.64,2.94,0.5,2023-12-12 08:00:00,0 days 03:00:00
952,37255,8,2023-12-12 08:00:12,2.07,2.43,0.4,2023-12-12 08:00:00,0 days 03:00:00
953,37256,9,2023-12-12 08:00:12,2.95,3.34,0.5,2023-12-12 08:00:00,0 days 03:00:00
954,37257,10,2023-12-12 08:00:12,2.08,2.43,0.5,2023-12-12 08:00:00,0 days 03:00:00
955,37343,6,2023-12-12 11:00:12,21.66,21.98,25.2,2023-12-12 11:00:00,0 days 03:00:00
956,37344,7,2023-12-12 11:00:12,22.94,23.28,25.9,2023-12-12 11:00:00,0 days 03:00:00
957,37345,8,2023-12-12 11:00:12,21.08,21.49,24.9,2023-12-12 11:00:00,0 days 03:00:00
958,37346,9,2023-12-12 11:00:12,24.02,24.41,27.4,2023-12-12 11:00:00,0 days 03:00:00
959,37347,10,2023-12-12 11:00:12,21.42,21.73,24.8,2023-12-12 11:00:00,0 days 03:00:00
960,37433,6,2023-12-12 14:00:12,22.0,22.36,139.3,2023-12-12 14:00:00,0 days 03:00:00
961,37434,7,2023-12-12 14:00:12,21.76,22.07,140.2,2023-12-12 14:00:00,0 days 03:00:00
962,37435,8,2023-12-12 14:00:12,23.7,24.04,137.7,2023-12-12 14:00:00,0 days 03:00:00
963,37436,9,2023-12-12 14:00:12,23.46,23.87,154.0,2023-12-12 14:00:00,0 days 03:00:00
964,37437,10,2023-12-12 14:00:12,23.34,23.68,133.3,2023-12-12 14:00:00,0 days 03:00:00
965,37523,6,2023-12-12 17:00:12,0.03,0.55,170.9,2023-12-12 17:00:00,0 days 03:00:00
966,37524,7,2023-12-12 17:00:12,0.05,0.28,171.8,2023-12-12 17:00:00,0 days 03:00:00
967,37525,8,2023-12-12 17:00:12,0.03,0.41,169.3,2023-12-12 17:00:00,0 days 03:00:00
968,37526,9,2023-12-12 17:00:12,0.06,0.48,187.8,2023-12-12 17:00:00,0 days 03:00:00
969,37527,10,2023-12-12 17:00:12,0.0,0.35,165.6,2023-12-12 17:00:00,0 days 03:00:00
970,37613,6,2023-12-12 20:00:12,0.0,0.0,170.9,2023-12-12 20:00:00,0 days 03:00:00
971,37614,7,2023-12-12 20:00:12,0.0,0.0,171.8,2023-12-12 20:00:00,0 days 03:00:00
972,37615,8,2023-12-12 20:00:12,0.0,0.0,169.3,2023-12-12 20:00:00,0 days 03:00:00
973,37616,9,2023-12-12 20:00:12,0.0,0.0,187.8,2023-12-12 20:00:00,0 days 03:00:00
974,37617,10,2023-12-12 20:00:12,0.0,0.0,165.6,2023-12-12 20:00:00,0 days 03:00:00
975,37703,6,2023-12-12 23:00:12,0.0,0.0,170.9,2023-12-12 23:00:00,0 days 03:00:00
976,37704,7,2023-12-12 23:00:12,0.0,0.0,171.8,2023-12-12 23:00:00,0 days 03:00:00
977,37705,8,2023-12-12 23:00:12,0.0,0.0,169.3,2023-12-12 23:00:00,0 days 03:00:00
978,37706,9,2023-12-12 23:00:12,0.0,0.0,187.8,2023-12-12 23:00:00,0 days 03:00:00
979,37707,10,2023-12-12 23:00:12,0.0,0.0,165.6,2023-12-12 23:00:00,0 days 03:00:00
980,37793,6,2023-12-13 02:00:12,0.0,0.0,0.0,2023-12-13 02:00:00,0 days 03:00:00
981,37794,7,2023-12-13 02:00:12,0.0,0.0,0.0,2023-12-13 02:00:00,0 days 03:00:00
982,37795,8,2023-12-13 02:00:12,0.0,0.0,0.0,2023-12-13 02:00:00,0 days 03:00:00
983,37796,9,2023-12-13 02:00:12,0.0,0.0,0.0,2023-12-13 02:00:00,0 days 03:00:00
984,37797,10,2023-12-13 02:00:12,0.0,0.0,0.0,2023-12-13 02:00:00,0 days 03:00:00
985,37883,6,2023-12-13 05:00:12,0.0,0.0,0.0,2023-12-13 05:00:00,0 days 03:00:00
986,37884,7,2023-12-13 05:00:12,0.0,0.0,0.0,2023-12-13 05:00:00,0 days 03:00:00
987,37885,8,2023-12-13 05:00:12,0.0,0.0,0.0,2023-12-13 05:00:00,0 days 03:00:00
988,37886,9,2023-12-13 05:00:12,0.0,0.0,0.0,2023-12-13 05:00:00,0 days 03:00:00
989,37887,10,2023-12-13 05:00:12,0.0,0.0,0.0,2023-12-13 05:00:00,0 days 03:00:00
990,37973,6,2023-12-13 08:00:12,4.9,5.22,2.2,2023-12-13 08:00:00,0 days 03:00:00
991,37974,7,2023-12-13 08:00:12,5.06,5.31,2.3,2023-12-13 08:00:00,0 days 03:00:00
992,37975,8,2023-12-13 08:00:12,4.82,5.22,2.1,2023-12-13 08:00:00,0 days 03:00:00
993,37976,9,2023-12-13 08:00:12,5.38,5.71,2.4,2023-12-13 08:00:00,0 days 03:00:00
994,37977,10,2023-12-13 08:00:12,4.95,5.2,2.2,2023-12-13 08:00:00,0 days 03:00:00
995,38063,6,2023-12-13 11:00:12,24.23,24.57,45.4,2023-12-13 11:00:00,0 days 03:00:00
996,38064,7,2023-12-13 11:00:12,22.7,23.08,44.7,2023-12-13 11:00:00,0 days 03:00:00
997,38065,8,2023-12-13 11:00:12,23.47,23.81,45.0,2023-12-13 11:00:00,0 days 03:00:00
998,38066,9,2023-12-13 11:00:12,24.56,24.91,48.2,2023-12-13 11:00:00,0 days 03:00:00
999,38067,10,2023-12-13 11:00:12,23.67,24.01,45.4,2023-12-13 11:00:00,0 days 03:00:00
1000,38153,6,2023-12-13 14:00:12,30.71,31.11,143.0,2023-12-13 14:00:00,0 days 03:00:00
1001,38154,7,2023-12-13 14:00:12,30.11,30.51,144.5,2023-12-13 14:00:00,0 days 03:00:00
1002,38155,8,2023-12-13 14:00:12,27.93,28.33,144.0,2023-12-13 14:00:00,0 days 03:00:00
1003,38156,9,2023-12-13 14:00:12,33.43,33.89,158.0,2023-12-13 14:00:00,0 days 03:00:00
1004,38157,10,2023-12-13 14:00:12,27.65,28.01,143.3,2023-12-13 14:00:00,0 days 03:00:00
