,id,device_id,active_power,direct_power,charge_capacity,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA,cc_diff,active_power_b,T_b,U_b,Ff_b,RRR_b,DD_WE_b,DD_NS_b,Po(p)_b,POA_b,hour
2274,47842,10,1.42,1.85,1.8,9.5,99.0,2.0,4.0,1,1,1011.46,332.29,1.8,0.0,9.5,98.0,1.0,4.0,1.0,-1.0,1009.48,0.0,8
2275,47853,6,13.78,14.06,20.8,9.6,98.0,1.0,4.0,1,-1,1012.12,929.74,19.0,1.49,9.5,99.0,2.0,4.0,1.0,1.0,1011.46,332.29,11
2276,47854,7,16.09,16.39,21.8,9.6,98.0,1.0,4.0,1,-1,1012.12,929.74,20.0,1.47,9.5,99.0,2.0,4.0,1.0,1.0,1011.46,332.29,11
2277,47855,8,15.23,15.51,21.2,9.6,98.0,1.0,4.0,1,-1,1012.12,929.74,19.5,1.45,9.5,99.0,2.0,4.0,1.0,1.0,1011.46,332.29,11
2278,47856,9,16.51,16.81,22.9,9.6,98.0,1.0,4.0,1,-1,1012.12,929.74,21.0,1.76,9.5,99.0,2.0,4.0,1.0,1.0,1011.46,332.29,11
2279,47857,10,13.68,13.97,20.7,9.6,98.0,1.0,4.0,1,-1,1012.12,929.74,18.9,1.42,9.5,99.0,2.0,4.0,1.0,1.0,1011.46,332.29,11
2280,47868,6,8.3,8.59,67.3,10.3,97.0,1.0,3.0,1,-1,1010.14,853.07,46.5,13.78,9.6,98.0,1.0,4.0,1.0,-1.0,1012.12,929.74,14
2281,47869,7,8.47,8.71,68.3,10.3,97.0,1.0,3.0,1,-1,1010.14,853.07,46.5,16.09,9.6,98.0,1.0,4.0,1.0,-1.0,1012.12,929.74,14
2282,47870,8,8.29,8.65,67.2,10.3,97.0,1.0,3.0,1,-1,1010.14,853.07,46.0,15.23,9.6,98.0,1.0,4.0,1.0,-1.0,1012.12,929.74,14
2283,47871,9,9.11,9.4,72.5,10.3,97.0,1.0,3.0,1,-1,1010.14,853.07,49.6,16.51,9.6,98.0,1.0,4.0,1.0,-1.0,1012.12,929.74,14
2284,47872,10,8.17,8.44,67.1,10.3,97.0,1.0,3.0,1,-1,1010.14,853.07,46.4,13.68,9.6,98.0,1.0,4.0,1.0,-1.0,1012.12,929.74,14
2285,47883,6,2.03,2.38,82.1,9.7,97.0,1.0,4.0,1,0,1010.8,136.28,14.8,8.3,10.3,97.0,1.0,3.0,1.0,-1.0,1010.14,853.07,17
2286,47884,7,2.04,2.45,82.8,9.7,97.0,1.0,4.0,1,0,1010.8,136.28,14.5,8.47,10.3,97.0,1.0,3.0,1.0,-1.0,1010.14,853.07,17
2287,47885,8,1.97,2.23,81.5,9.7,97.0,1.0,4.0,1,0,1010.8,136.28,14.3,8.29,10.3,97.0,1.0,3.0,1.0,-1.0,1010.14,853.07,17
2288,47886,9,2.27,2.58,87.9,9.7,97.0,1.0,4.0,1,0,1010.8,136.28,15.4,9.11,10.3,97.0,1.0,3.0,1.0,-1.0,1010.14,853.07,17
2289,47887,10,1.72,2.14,82.0,9.7,97.0,1.0,4.0,1,0,1010.8,136.28,14.9,8.17,10.3,97.0,1.0,3.0,1.0,-1.0,1010.14,853.07,17
2290,47898,6,0.0,0.0,82.7,9.5,93.0,2.0,3.0,1,0,1011.99,0.0,0.6,2.03,9.7,97.0,1.0,4.0,1.0,0.0,1010.8,136.28,20
2291,47899,7,0.0,0.0,83.5,9.5,93.0,2.0,3.0,1,0,1011.99,0.0,0.7,2.04,9.7,97.0,1.0,4.0,1.0,0.0,1010.8,136.28,20
2292,47900,8,0.0,0.0,82.1,9.5,93.0,2.0,3.0,1,0,1011.99,0.0,0.6,1.97,9.7,97.0,1.0,4.0,1.0,0.0,1010.8,136.28,20
2293,47901,9,0.0,0.0,88.6,9.5,93.0,2.0,3.0,1,0,1011.99,0.0,0.7,2.27,9.7,97.0,1.0,4.0,1.0,0.0,1010.8,136.28,20
2294,47902,10,0.0,0.0,82.6,9.5,93.0,2.0,3.0,1,0,1011.99,0.0,0.6,1.72,9.7,97.0,1.0,4.0,1.0,0.0,1010.8,136.28,20
2300,47958,6,5.54,5.82,3.1,10.0,97.0,0.0,0.0,-1,1,1010.67,333.69,3.1,0.0,9.2,98.0,1.0,0.0,-1.0,-1.0,1010.14,0.0,8
2301,47959,7,5.5,5.82,3.2,10.0,97.0,0.0,0.0,-1,1,1010.67,333.69,3.2,0.0,9.2,98.0,1.0,0.0,-1.0,-1.0,1010.14,0.0,8
2302,47960,8,5.37,5.77,3.2,10.0,97.0,0.0,0.0,-1,1,1010.67,333.69,3.2,0.0,9.2,98.0,1.0,0.0,-1.0,-1.0,1010.14,0.0,8
2303,47961,9,6.0,6.35,3.4,10.0,97.0,0.0,0.0,-1,1,1010.67,333.69,3.4,0.0,9.2,98.0,1.0,0.0,-1.0,-1.0,1010.14,0.0,8
2304,47962,10,5.44,5.78,3.1,10.0,97.0,0.0,0.0,-1,1,1010.67,333.69,3.1,0.0,9.2,98.0,1.0,0.0,-1.0,-1.0,1010.14,0.0,8
2305,47973,6,17.54,17.87,63.3,12.6,84.0,1.0,0.0,-1,-1,1010.27,931.49,60.2,5.54,10.0,97.0,0.0,0.0,-1.0,1.0,1010.67,333.69,11
2306,47974,7,16.81,17.11,64.1,12.6,84.0,1.0,0.0,-1,-1,1010.27,931.49,60.9,5.5,10.0,97.0,0.0,0.0,-1.0,1.0,1010.67,333.69,11
2307,47975,8,16.32,16.63,63.3,12.6,84.0,1.0,0.0,-1,-1,1010.27,931.49,60.1,5.37,10.0,97.0,0.0,0.0,-1.0,1.0,1010.67,333.69,11
2308,47976,9,19.37,19.68,69.6,12.6,84.0,1.0,0.0,-1,-1,1010.27,931.49,66.2,6.0,10.0,97.0,0.0,0.0,-1.0,1.0,1010.67,333.69,11
2309,47977,10,15.57,15.91,62.2,12.6,84.0,1.0,0.0,-1,-1,1010.27,931.49,59.1,5.44,10.0,97.0,0.0,0.0,-1.0,1.0,1010.67,333.69,11
2310,47988,6,28.32,28.71,159.0,13.6,82.0,2.0,0.0,1,0,1007.63,855.26,95.7,17.54,12.6,84.0,1.0,0.0,-1.0,-1.0,1010.27,931.49,14
2311,47989,7,27.9,28.34,160.8,13.6,82.0,2.0,0.0,1,0,1007.63,855.26,96.7,16.81,12.6,84.0,1.0,0.0,-1.0,-1.0,1010.27,931.49,14
2312,47990,8,27.33,27.71,158.2,13.6,82.0,2.0,0.0,1,0,1007.63,855.26,94.9,16.32,12.6,84.0,1.0,0.0,-1.0,-1.0,1010.27,931.49,14
2313,47991,9,30.53,30.94,175.6,13.6,82.0,2.0,0.0,1,0,1007.63,855.26,106.0,19.37,12.6,84.0,1.0,0.0,-1.0,-1.0,1010.27,931.49,14
2314,47992,10,27.2,27.58,155.3,13.6,82.0,2.0,0.0,1,0,1007.63,855.26,93.1,15.57,12.6,84.0,1.0,0.0,-1.0,-1.0,1010.27,931.49,14
2315,48003,6,2.2,2.76,209.5,11.6,88.0,2.0,0.0,1,0,1007.89,139.4,50.5,28.32,13.6,82.0,2.0,0.0,1.0,0.0,1007.63,855.26,17
2316,48004,7,2.23,2.51,211.5,11.6,88.0,2.0,0.0,1,0,1007.89,139.4,50.7,27.9,13.6,82.0,2.0,0.0,1.0,0.0,1007.63,855.26,17
2317,48005,8,2.15,2.46,207.9,11.6,88.0,2.0,0.0,1,0,1007.89,139.4,49.7,27.33,13.6,82.0,2.0,0.0,1.0,0.0,1007.63,855.26,17
2318,48006,9,2.39,2.87,231.0,11.6,88.0,2.0,0.0,1,0,1007.89,139.4,55.4,30.53,13.6,82.0,2.0,0.0,1.0,0.0,1007.63,855.26,17
2319,48007,10,2.14,2.59,204.1,11.6,88.0,2.0,0.0,1,0,1007.89,139.4,48.8,27.2,13.6,82.0,2.0,0.0,1.0,0.0,1007.63,855.26,17
2320,48018,6,0.0,0.0,210.1,10.8,91.0,2.0,0.0,1,1,1009.61,0.0,0.6,2.2,11.6,88.0,2.0,0.0,1.0,0.0,1007.89,139.4,20
2321,48019,7,0.0,0.0,212.1,10.8,91.0,2.0,0.0,1,1,1009.61,0.0,0.6,2.23,11.6,88.0,2.0,0.0,1.0,0.0,1007.89,139.4,20
2322,48020,8,0.0,0.0,208.5,10.8,91.0,2.0,0.0,1,1,1009.61,0.0,0.6,2.15,11.6,88.0,2.0,0.0,1.0,0.0,1007.89,139.4,20
2323,48021,9,0.0,0.0,231.7,10.8,91.0,2.0,0.0,1,1,1009.61,0.0,0.7,2.39,11.6,88.0,2.0,0.0,1.0,0.0,1007.89,139.4,20
2324,48022,10,0.0,0.0,204.8,10.8,91.0,2.0,0.0,1,1,1009.61,0.0,0.7,2.14,11.6,88.0,2.0,0.0,1.0,0.0,1007.89,139.4,20
2330,48078,6,4.67,5.11,1.6,8.5,89.0,0.0,0.1,0,1,1010.27,335.16,1.6,0.0,8.4,94.0,2.0,0.1,1.0,1.0,1009.08,0.0,8
2331,48079,7,4.58,4.92,1.6,8.5,89.0,0.0,0.1,0,1,1010.27,335.16,1.6,0.0,8.4,94.0,2.0,0.1,1.0,1.0,1009.08,0.0,8
2332,48080,8,4.56,5.08,1.4,8.5,89.0,0.0,0.1,0,1,1010.27,335.16,1.4,0.0,8.4,94.0,2.0,0.1,1.0,1.0,1009.08,0.0,8
2333,48081,9,5.09,5.54,1.9,8.5,89.0,0.0,0.1,0,1,1010.27,335.16,1.9,0.0,8.4,94.0,2.0,0.1,1.0,1.0,1009.08,0.0,8
2334,48082,10,4.38,4.7,1.4,8.5,89.0,0.0,0.1,0,1,1010.27,335.16,1.4,0.0,8.4,94.0,2.0,0.1,1.0,1.0,1009.08,0.0,8
2335,48093,6,17.73,18.03,47.0,10.2,75.0,2.0,0.4,1,-1,1009.21,933.26,45.4,4.67,8.5,89.0,0.0,0.1,0.0,1.0,1010.27,335.16,11
2336,48094,7,17.84,18.14,47.6,10.2,75.0,2.0,0.4,1,-1,1009.21,933.26,46.0,4.58,8.5,89.0,0.0,0.1,0.0,1.0,1010.27,335.16,11
2337,48095,8,17.65,17.97,46.5,10.2,75.0,2.0,0.4,1,-1,1009.21,933.26,45.1,4.56,8.5,89.0,0.0,0.1,0.0,1.0,1010.27,335.16,11
2338,48096,9,25.96,26.38,51.3,10.2,75.0,2.0,0.4,1,-1,1009.21,933.26,49.4,5.09,8.5,89.0,0.0,0.1,0.0,1.0,1010.27,335.16,11
2339,48097,10,18.36,18.67,46.4,10.2,75.0,2.0,0.4,1,-1,1009.21,933.26,45.0,4.38,8.5,89.0,0.0,0.1,0.0,1.0,1010.27,335.16,11
2340,48108,6,13.91,14.34,94.1,9.3,93.0,1.0,0.5,-1,0,1006.17,857.42,47.1,17.73,10.2,75.0,2.0,0.4,1.0,-1.0,1009.21,933.26,14
2341,48109,7,13.89,14.17,95.2,9.3,93.0,1.0,0.5,-1,0,1006.17,857.42,47.6,17.84,10.2,75.0,2.0,0.4,1.0,-1.0,1009.21,933.26,14
2342,48110,8,13.42,13.7,93.4,9.3,93.0,1.0,0.5,-1,0,1006.17,857.42,46.9,17.65,10.2,75.0,2.0,0.4,1.0,-1.0,1009.21,933.26,14
2343,48111,9,12.66,12.96,104.0,9.3,93.0,1.0,0.5,-1,0,1006.17,857.42,52.7,25.96,10.2,75.0,2.0,0.4,1.0,-1.0,1009.21,933.26,14
2344,48112,10,11.84,12.09,93.0,9.3,93.0,1.0,0.5,-1,0,1006.17,857.42,46.6,18.36,10.2,75.0,2.0,0.4,1.0,-1.0,1009.21,933.26,14
2345,48123,6,1.14,1.43,108.3,9.5,96.0,1.0,2.0,-1,0,1005.51,142.45,14.2,13.91,9.3,93.0,1.0,0.5,-1.0,0.0,1006.17,857.42,17
2346,48124,7,1.1,1.39,109.6,9.5,96.0,1.0,2.0,-1,0,1005.51,142.45,14.4,13.89,9.3,93.0,1.0,0.5,-1.0,0.0,1006.17,857.42,17
2347,48125,8,1.01,1.34,107.4,9.5,96.0,1.0,2.0,-1,0,1005.51,142.45,14.0,13.42,9.3,93.0,1.0,0.5,-1.0,0.0,1006.17,857.42,17
2348,48126,9,1.51,1.94,119.3,9.5,96.0,1.0,2.0,-1,0,1005.51,142.45,15.3,12.66,9.3,93.0,1.0,0.5,-1.0,0.0,1006.17,857.42,17
2349,48127,10,1.46,1.9,107.6,9.5,96.0,1.0,2.0,-1,0,1005.51,142.45,14.6,11.84,9.3,93.0,1.0,0.5,-1.0,0.0,1006.17,857.42,17
2350,48138,6,0.0,0.0,108.6,9.7,98.0,1.0,7.0,-1,-1,1005.51,0.0,0.3,1.14,9.5,96.0,1.0,2.0,-1.0,0.0,1005.51,142.45,20
2351,48139,7,0.0,0.0,109.8,9.7,98.0,1.0,7.0,-1,-1,1005.51,0.0,0.2,1.1,9.5,96.0,1.0,2.0,-1.0,0.0,1005.51,142.45,20
2352,48140,8,0.0,0.0,107.7,9.7,98.0,1.0,7.0,-1,-1,1005.51,0.0,0.3,1.01,9.5,96.0,1.0,2.0,-1.0,0.0,1005.51,142.45,20
2353,48141,9,0.0,0.0,119.6,9.7,98.0,1.0,7.0,-1,-1,1005.51,0.0,0.3,1.51,9.5,96.0,1.0,2.0,-1.0,0.0,1005.51,142.45,20
2354,48142,10,0.0,0.0,107.8,9.7,98.0,1.0,7.0,-1,-1,1005.51,0.0,0.2,1.46,9.5,96.0,1.0,2.0,-1.0,0.0,1005.51,142.45,20
2360,48198,6,16.14,16.44,7.3,9.2,87.0,2.0,0.0,1,1,1010.67,336.72,7.3,0.0,8.2,98.0,1.0,5.0,-1.0,-1.0,1008.55,0.0,8
2361,48199,7,19.88,20.23,8.1,9.2,87.0,2.0,0.0,1,1,1010.67,336.72,8.1,0.0,8.2,98.0,1.0,5.0,-1.0,-1.0,1008.55,0.0,8
2362,48200,8,24.74,25.13,11.2,9.2,87.0,2.0,0.0,1,1,1010.67,336.72,11.2,0.0,8.2,98.0,1.0,5.0,-1.0,-1.0,1008.55,0.0,8
2363,48201,9,32.19,32.65,12.6,9.2,87.0,2.0,0.0,1,1,1010.67,336.72,12.6,0.0,8.2,98.0,1.0,5.0,-1.0,-1.0,1008.55,0.0,8
2364,48202,10,10.67,10.91,5.3,9.2,87.0,2.0,0.0,1,1,1010.67,336.72,5.3,0.0,8.2,98.0,1.0,5.0,-1.0,-1.0,1008.55,0.0,8
2365,48213,6,78.81,79.86,176.2,14.8,60.0,1.0,0.0,0,-1,1010.67,935.07,168.9,16.14,9.2,87.0,2.0,0.0,1.0,1.0,1010.67,336.72,11
2366,48214,7,79.54,80.59,180.7,14.8,60.0,1.0,0.0,0,-1,1010.67,935.07,172.6,19.88,9.2,87.0,2.0,0.0,1.0,1.0,1010.67,336.72,11
2367,48215,8,78.7,79.75,181.7,14.8,60.0,1.0,0.0,0,-1,1010.67,935.07,170.5,24.74,9.2,87.0,2.0,0.0,1.0,1.0,1010.67,336.72,11
2368,48216,9,97.85,99.08,233.0,14.8,60.0,1.0,0.0,0,-1,1010.67,935.07,220.4,32.19,9.2,87.0,2.0,0.0,1.0,1.0,1010.67,336.72,11
2369,48217,10,67.5,68.4,138.9,14.8,60.0,1.0,0.0,0,-1,1010.67,935.07,133.6,10.67,9.2,87.0,2.0,0.0,1.0,1.0,1010.67,336.72,11
2370,48228,6,23.2,23.55,345.9,10.8,74.0,3.0,0.0,1,-1,1009.88,859.56,169.7,78.81,14.8,60.0,1.0,0.0,0.0,-1.0,1010.67,935.07,14
2371,48229,7,25.31,25.68,350.8,10.8,74.0,3.0,0.0,1,-1,1009.88,859.56,170.1,79.54,14.8,60.0,1.0,0.0,0.0,-1.0,1010.67,935.07,14
2372,48230,8,21.75,22.08,351.9,10.8,74.0,3.0,0.0,1,-1,1009.88,859.56,170.2,78.7,14.8,60.0,1.0,0.0,0.0,-1.0,1010.67,935.07,14
2373,48231,9,28.62,29.01,428.4,10.8,74.0,3.0,0.0,1,-1,1009.88,859.56,195.4,97.85,14.8,60.0,1.0,0.0,0.0,-1.0,1010.67,935.07,14
2374,48232,10,24.43,24.8,293.5,10.8,74.0,3.0,0.0,1,-1,1009.88,859.56,154.6,67.5,14.8,60.0,1.0,0.0,0.0,-1.0,1010.67,935.07,14
2375,48243,6,1.71,2.08,395.2,9.3,80.0,2.0,0.0,1,0,1012.26,145.44,49.3,23.2,10.8,74.0,3.0,0.0,1.0,-1.0,1009.88,859.56,17
2376,48244,7,2.36,2.86,399.8,9.3,80.0,2.0,0.0,1,0,1012.26,145.44,49.0,25.31,10.8,74.0,3.0,0.0,1.0,-1.0,1009.88,859.56,17
2377,48245,8,1.95,2.17,400.6,9.3,80.0,2.0,0.0,1,0,1012.26,145.44,48.7,21.75,10.8,74.0,3.0,0.0,1.0,-1.0,1009.88,859.56,17
2378,48246,9,2.05,2.33,480.2,9.3,80.0,2.0,0.0,1,0,1012.26,145.44,51.8,28.62,10.8,74.0,3.0,0.0,1.0,-1.0,1009.88,859.56,17
2379,48247,10,2.21,2.59,341.0,9.3,80.0,2.0,0.0,1,0,1012.26,145.44,47.5,24.43,10.8,74.0,3.0,0.0,1.0,-1.0,1009.88,859.56,17
2380,48258,6,0.0,0.0,395.7,8.8,78.0,2.0,0.0,1,0,1014.11,0.0,0.5,1.71,9.3,80.0,2.0,0.0,1.0,0.0,1012.26,145.44,20
2381,48259,7,0.0,0.0,400.4,8.8,78.0,2.0,0.0,1,0,1014.11,0.0,0.6,2.36,9.3,80.0,2.0,0.0,1.0,0.0,1012.26,145.44,20
2382,48260,8,0.0,0.0,401.2,8.8,78.0,2.0,0.0,1,0,1014.11,0.0,0.6,1.95,9.3,80.0,2.0,0.0,1.0,0.0,1012.26,145.44,20
2383,48261,9,0.0,0.0,480.8,8.8,78.0,2.0,0.0,1,0,1014.11,0.0,0.6,2.05,9.3,80.0,2.0,0.0,1.0,0.0,1012.26,145.44,20
2384,48262,10,0.0,0.0,341.6,8.8,78.0,2.0,0.0,1,0,1014.11,0.0,0.6,2.21,9.3,80.0,2.0,0.0,1.0,0.0,1012.26,145.44,20
2390,48318,6,1.87,2.38,0.4,5.3,84.0,2.0,0.0,1,0,1015.16,338.34,0.4,0.0,6.5,79.0,3.0,0.0,1.0,0.0,1013.97,0.0,8
2391,48319,7,1.99,2.32,0.5,5.3,84.0,2.0,0.0,1,0,1015.16,338.34,0.5,0.0,6.5,79.0,3.0,0.0,1.0,0.0,1013.97,0.0,8
2392,48320,8,1.83,2.1,0.4,5.3,84.0,2.0,0.0,1,0,1015.16,338.34,0.4,0.0,6.5,79.0,3.0,0.0,1.0,0.0,1013.97,0.0,8
2393,48321,9,2.07,2.5,0.5,5.3,84.0,2.0,0.0,1,0,1015.16,338.34,0.5,0.0,6.5,79.0,3.0,0.0,1.0,0.0,1013.97,0.0,8
2394,48322,10,1.97,2.19,0.5,5.3,84.0,2.0,0.0,1,0,1015.16,338.34,0.5,0.0,6.5,79.0,3.0,0.0,1.0,0.0,1013.97,0.0,8
2395,48333,6,6.19,6.63,22.0,5.7,82.0,3.0,0.0,1,0,1014.9,936.89,21.6,1.87,5.3,84.0,2.0,0.0,1.0,0.0,1015.16,338.34,11
2396,48334,7,6.32,6.65,22.3,5.7,82.0,3.0,0.0,1,0,1014.9,936.89,21.8,1.99,5.3,84.0,2.0,0.0,1.0,0.0,1015.16,338.34,11
2397,48335,8,6.1,6.39,22.0,5.7,82.0,3.0,0.0,1,0,1014.9,936.89,21.6,1.83,5.3,84.0,2.0,0.0,1.0,0.0,1015.16,338.34,11
2398,48336,9,6.79,7.26,23.6,5.7,82.0,3.0,0.0,1,0,1014.9,936.89,23.1,2.07,5.3,84.0,2.0,0.0,1.0,0.0,1015.16,338.34,11
2399,48337,10,6.17,6.5,22.0,5.7,82.0,3.0,0.0,1,0,1014.9,936.89,21.5,1.97,5.3,84.0,2.0,0.0,1.0,0.0,1015.16,338.34,11
2400,48348,6,8.28,8.62,48.3,5.6,82.0,2.0,0.0,1,0,1012.26,861.67,26.3,6.19,5.7,82.0,3.0,0.0,1.0,0.0,1014.9,936.89,14
2401,48349,7,8.59,8.85,48.8,5.6,82.0,2.0,0.0,1,0,1012.26,861.67,26.5,6.32,5.7,82.0,3.0,0.0,1.0,0.0,1014.9,936.89,14
2402,48350,8,8.95,9.27,48.0,5.6,82.0,2.0,0.0,1,0,1012.26,861.67,26.0,6.1,5.7,82.0,3.0,0.0,1.0,0.0,1014.9,936.89,14
2403,48351,9,10.72,11.0,51.6,5.6,82.0,2.0,0.0,1,0,1012.26,861.67,28.0,6.79,5.7,82.0,3.0,0.0,1.0,0.0,1014.9,936.89,14
2404,48352,10,8.08,8.43,48.4,5.6,82.0,2.0,0.0,1,0,1012.26,861.67,26.4,6.17,5.7,82.0,3.0,0.0,1.0,0.0,1014.9,936.89,14
2405,48363,6,1.02,1.36,62.3,4.7,92.0,2.0,0.0,1,0,1012.26,148.37,14.0,8.28,5.6,82.0,2.0,0.0,1.0,0.0,1012.26,861.67,17
2406,48364,7,0.95,1.13,62.9,4.7,92.0,2.0,0.0,1,0,1012.26,148.37,14.1,8.59,5.6,82.0,2.0,0.0,1.0,0.0,1012.26,861.67,17
2407,48365,8,0.91,1.36,62.0,4.7,92.0,2.0,0.0,1,0,1012.26,148.37,14.0,8.95,5.6,82.0,2.0,0.0,1.0,0.0,1012.26,861.67,17
2408,48366,9,0.94,1.35,66.7,4.7,92.0,2.0,0.0,1,0,1012.26,148.37,15.1,10.72,5.6,82.0,2.0,0.0,1.0,0.0,1012.26,861.67,17
2409,48367,10,0.97,1.28,62.3,4.7,92.0,2.0,0.0,1,0,1012.26,148.37,13.9,8.08,5.6,82.0,2.0,0.0,1.0,0.0,1012.26,861.67,17
2410,48378,6,0.0,0.0,62.5,5.0,92.0,1.0,0.1,0,1,1013.45,0.0,0.2,1.02,4.7,92.0,2.0,0.0,1.0,0.0,1012.26,148.37,20
2411,48379,7,0.0,0.0,63.1,5.0,92.0,1.0,0.1,0,1,1013.45,0.0,0.2,0.95,4.7,92.0,2.0,0.0,1.0,0.0,1012.26,148.37,20
2412,48380,8,0.0,0.0,62.2,5.0,92.0,1.0,0.1,0,1,1013.45,0.0,0.2,0.91,4.7,92.0,2.0,0.0,1.0,0.0,1012.26,148.37,20
2413,48381,9,0.0,0.0,66.9,5.0,92.0,1.0,0.1,0,1,1013.45,0.0,0.2,0.94,4.7,92.0,2.0,0.0,1.0,0.0,1012.26,148.37,20
2414,48382,10,0.0,0.0,62.4,5.0,92.0,1.0,0.1,0,1,1013.45,0.0,0.1,0.97,4.7,92.0,2.0,0.0,1.0,0.0,1012.26,148.37,20
2420,48438,6,3.84,4.24,2.0,5.2,96.0,2.0,17.0,-1,1,1012.52,340.05,2.0,0.0,5.0,96.0,1.0,14.0,1.0,1.0,1010.8,0.0,8
2421,48439,7,3.63,3.88,2.0,5.2,96.0,2.0,17.0,-1,1,1012.52,340.05,2.0,0.0,5.0,96.0,1.0,14.0,1.0,1.0,1010.8,0.0,8
2422,48440,8,3.94,4.22,1.7,5.2,96.0,2.0,17.0,-1,1,1012.52,340.05,1.7,0.0,5.0,96.0,1.0,14.0,1.0,1.0,1010.8,0.0,8
2423,48441,9,4.4,4.79,1.8,5.2,96.0,2.0,17.0,-1,1,1012.52,340.05,1.8,0.0,5.0,96.0,1.0,14.0,1.0,1.0,1010.8,0.0,8
2424,48442,10,3.77,4.13,1.9,5.2,96.0,2.0,17.0,-1,1,1012.52,340.05,1.9,0.0,5.0,96.0,1.0,14.0,1.0,1.0,1010.8,0.0,8
2425,48453,6,5.69,6.1,30.4,5.8,94.0,2.0,20.0,-1,1,1012.12,938.74,28.4,3.84,5.2,96.0,2.0,17.0,-1.0,1.0,1012.52,340.05,11
2426,48454,7,8.24,8.48,30.2,5.8,94.0,2.0,20.0,-1,1,1012.12,938.74,28.2,3.63,5.2,96.0,2.0,17.0,-1.0,1.0,1012.52,340.05,11
2427,48455,8,9.46,9.72,29.6,5.8,94.0,2.0,20.0,-1,1,1012.12,938.74,27.9,3.94,5.2,96.0,2.0,17.0,-1.0,1.0,1012.52,340.05,11
2428,48456,9,8.39,8.74,31.6,5.8,94.0,2.0,20.0,-1,1,1012.12,938.74,29.8,4.4,5.2,96.0,2.0,17.0,-1.0,1.0,1012.52,340.05,11
2429,48457,10,8.97,9.25,30.2,5.8,94.0,2.0,20.0,-1,1,1012.12,938.74,28.3,3.77,5.2,96.0,2.0,17.0,-1.0,1.0,1012.52,340.05,11
2430,48468,6,6.25,6.54,60.0,6.2,93.0,1.0,19.0,-1,1,1009.48,863.75,29.6,5.69,5.8,94.0,2.0,20.0,-1.0,1.0,1012.12,938.74,14
2431,48469,7,6.3,6.71,60.4,6.2,93.0,1.0,19.0,-1,1,1009.48,863.75,30.2,8.24,5.8,94.0,2.0,20.0,-1.0,1.0,1012.12,938.74,14
2432,48470,8,6.38,6.8,59.6,6.2,93.0,1.0,19.0,-1,1,1009.48,863.75,30.0,9.46,5.8,94.0,2.0,20.0,-1.0,1.0,1012.12,938.74,14
2433,48471,9,6.73,7.07,63.3,6.2,93.0,1.0,19.0,-1,1,1009.48,863.75,31.7,8.39,5.8,94.0,2.0,20.0,-1.0,1.0,1012.12,938.74,14
2434,48472,10,6.35,6.7,60.5,6.2,93.0,1.0,19.0,-1,1,1009.48,863.75,30.3,8.97,5.8,94.0,2.0,20.0,-1.0,1.0,1012.12,938.74,14
2435,48483,6,1.01,1.31,78.8,6.0,90.0,2.0,14.0,0,1,1010.14,151.24,18.8,6.25,6.2,93.0,1.0,19.0,-1.0,1.0,1009.48,863.75,17
2436,48484,7,0.46,0.66,79.3,6.0,90.0,2.0,14.0,0,1,1010.14,151.24,18.9,6.3,6.2,93.0,1.0,19.0,-1.0,1.0,1009.48,863.75,17
2437,48485,8,0.3,0.67,78.3,6.0,90.0,2.0,14.0,0,1,1010.14,151.24,18.7,6.38,6.2,93.0,1.0,19.0,-1.0,1.0,1009.48,863.75,17
2438,48486,9,0.86,1.25,82.9,6.0,90.0,2.0,14.0,0,1,1010.14,151.24,19.6,6.73,6.2,93.0,1.0,19.0,-1.0,1.0,1009.48,863.75,17
2439,48487,10,0.4,0.73,79.7,6.0,90.0,2.0,14.0,0,1,1010.14,151.24,19.2,6.35,6.2,93.0,1.0,19.0,-1.0,1.0,1009.48,863.75,17
2440,48498,6,0.0,0.0,78.9,5.7,86.0,2.0,11.0,0,1,1011.46,0.0,0.1,1.01,6.0,90.0,2.0,14.0,0.0,1.0,1010.14,151.24,20
2441,48499,7,0.0,0.0,79.5,5.7,86.0,2.0,11.0,0,1,1011.46,0.0,0.2,0.46,6.0,90.0,2.0,14.0,0.0,1.0,1010.14,151.24,20
2442,48500,8,0.0,0.0,78.5,5.7,86.0,2.0,11.0,0,1,1011.46,0.0,0.2,0.3,6.0,90.0,2.0,14.0,0.0,1.0,1010.14,151.24,20
2443,48501,9,0.0,0.0,83.0,5.7,86.0,2.0,11.0,0,1,1011.46,0.0,0.1,0.86,6.0,90.0,2.0,14.0,0.0,1.0,1010.14,151.24,20
2444,48502,10,0.0,0.0,79.9,5.7,86.0,2.0,11.0,0,1,1011.46,0.0,0.2,0.4,6.0,90.0,2.0,14.0,0.0,1.0,1010.14,151.24,20
2450,48558,6,2.61,2.84,1.5,5.3,81.0,1.0,0.5,1,1,1011.46,341.82,1.5,0.0,5.0,84.0,3.0,0.5,0.0,1.0,1010.67,0.0,8
2451,48559,7,2.62,2.88,1.6,5.3,81.0,1.0,0.5,1,1,1011.46,341.82,1.6,0.0,5.0,84.0,3.0,0.5,0.0,1.0,1010.67,0.0,8
2452,48560,8,2.6,2.88,1.5,5.3,81.0,1.0,0.5,1,1,1011.46,341.82,1.5,0.0,5.0,84.0,3.0,0.5,0.0,1.0,1010.67,0.0,8
