,id,device_id,active_power,direct_power,charge_capacity,date_time,T,U,Ff,RRR,DD_WE,DD_NS,Po(p),POA,difference,cc_diff,active_power_b,date_time_b,T_b,U_b,Ff_b,RRR_b,DD_WE_b,DD_NS_b,Po(p)_b,POA_b
5,19128,6,65.24,66.29,195.2,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1,-1,996.92,942.25,0 days 03:00:00,174.9,31.25,2023-09-14 08:00:00,27.5,83.0,0.0,0.0,-1.0,0.0,996.39,441.37
6,19129,7,72.97,74.12,196.3,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1,-1,996.92,942.25,0 days 03:00:00,176.5,35.22,2023-09-14 08:00:00,27.5,83.0,0.0,0.0,-1.0,0.0,996.39,441.37
7,19130,8,65.92,66.98,199.0,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1,-1,996.92,942.25,0 days 03:00:00,178.3,39.62,2023-09-14 08:00:00,27.5,83.0,0.0,0.0,-1.0,0.0,996.39,441.37
8,19131,9,72.45,73.67,232.2,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1,-1,996.92,942.25,0 days 03:00:00,205.0,50.39,2023-09-14 08:00:00,27.5,83.0,0.0,0.0,-1.0,0.0,996.39,441.37
9,19132,10,60.01,60.98,182.0,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1,-1,996.92,942.25,0 days 03:00:00,164.6,25.24,2023-09-14 08:00:00,27.5,83.0,0.0,0.0,-1.0,0.0,996.39,441.37
10,19218,6,77.74,79.08,444.6,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1,-1,995.86,801.45,0 days 03:00:00,249.4,65.24,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1.0,-1.0,996.92,942.25
11,19219,7,79.34,80.84,447.2,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1,-1,995.86,801.45,0 days 03:00:00,250.9,72.97,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1.0,-1.0,996.92,942.25
12,19220,8,77.25,78.58,450.9,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1,-1,995.86,801.45,0 days 03:00:00,251.9,65.92,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1.0,-1.0,996.92,942.25
13,19221,9,81.16,82.51,492.9,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1,-1,995.86,801.45,0 days 03:00:00,260.7,72.45,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1.0,-1.0,996.92,942.25
14,19222,10,78.86,80.19,419.1,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1,-1,995.86,801.45,0 days 03:00:00,237.1,60.01,2023-09-14 11:00:00,31.2,60.0,2.0,0.0,1.0,-1.0,996.92,942.25
15,19308,6,11.43,11.73,565.7,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1,0,996.39,136.03,0 days 03:00:00,121.1,77.74,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1.0,-1.0,995.86,801.45
16,19309,7,8.81,9.11,571.1,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1,0,996.39,136.03,0 days 03:00:00,123.9,79.34,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1.0,-1.0,995.86,801.45
17,19310,8,7.89,8.11,565.2,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1,0,996.39,136.03,0 days 03:00:00,114.3,77.25,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1.0,-1.0,995.86,801.45
18,19311,9,10.24,10.67,614.2,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1,0,996.39,136.03,0 days 03:00:00,121.3,81.16,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1.0,-1.0,995.86,801.45
19,19312,10,11.47,11.85,549.7,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1,0,996.39,136.03,0 days 03:00:00,130.6,78.86,2023-09-14 14:00:00,31.2,63.0,3.0,0.0,1.0,-1.0,995.86,801.45
20,19398,6,0.0,0.0,568.1,2023-09-14 20:00:00,28.0,79.0,2.0,0.0,1,0,998.11,0.0,0 days 03:00:00,2.4,11.43,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1.0,0.0,996.39,136.03
21,19399,7,0.0,0.0,573.3,2023-09-14 20:00:00,28.0,79.0,2.0,0.0,1,0,998.11,0.0,0 days 03:00:00,2.2,8.81,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1.0,0.0,996.39,136.03
22,19400,8,0.0,0.0,567.3,2023-09-14 20:00:00,28.0,79.0,2.0,0.0,1,0,998.11,0.0,0 days 03:00:00,2.1,7.89,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1.0,0.0,996.39,136.03
23,19401,9,0.0,0.0,616.7,2023-09-14 20:00:00,28.0,79.0,2.0,0.0,1,0,998.11,0.0,0 days 03:00:00,2.5,10.24,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1.0,0.0,996.39,136.03
24,19402,10,0.0,0.0,552.1,2023-09-14 20:00:00,28.0,79.0,2.0,0.0,1,0,998.11,0.0,0 days 03:00:00,2.4,11.47,2023-09-14 17:00:00,28.6,75.0,5.0,0.0,1.0,0.0,996.39,136.03
40,19758,6,16.76,17.11,20.1,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1,0,998.64,442.12,0 days 03:00:00,20.1,0.0,2023-09-15 05:00:00,26.7,86.0,1.0,0.0,1.0,0.0,997.18,0.0
41,19759,7,46.7,47.42,19.1,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1,0,998.64,442.12,0 days 03:00:00,19.1,0.0,2023-09-15 05:00:00,26.7,86.0,1.0,0.0,1.0,0.0,997.18,0.0
42,19760,8,45.2,45.87,20.0,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1,0,998.64,442.12,0 days 03:00:00,20.0,0.0,2023-09-15 05:00:00,26.7,86.0,1.0,0.0,1.0,0.0,997.18,0.0
43,19761,9,62.12,62.96,25.3,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1,0,998.64,442.12,0 days 03:00:00,25.3,0.0,2023-09-15 05:00:00,26.7,86.0,1.0,0.0,1.0,0.0,997.18,0.0
44,19762,10,15.29,15.63,17.4,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1,0,998.64,442.12,0 days 03:00:00,17.4,0.0,2023-09-15 05:00:00,26.7,86.0,1.0,0.0,1.0,0.0,997.18,0.0
45,19848,6,52.47,53.22,112.9,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1,1,998.24,943.0,0 days 03:00:00,92.8,16.76,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1.0,0.0,998.64,442.12
46,19849,7,52.39,53.15,114.6,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1,1,998.24,943.0,0 days 03:00:00,95.5,46.7,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1.0,0.0,998.64,442.12
47,19850,8,70.19,71.37,116.9,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1,1,998.24,943.0,0 days 03:00:00,96.9,45.2,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1.0,0.0,998.64,442.12
48,19851,9,78.36,80.12,134.2,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1,1,998.24,943.0,0 days 03:00:00,108.9,62.12,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1.0,0.0,998.64,442.12
49,19852,10,51.94,52.71,107.1,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1,1,998.24,943.0,0 days 03:00:00,89.7,15.29,2023-09-15 08:00:00,27.9,83.0,2.0,0.0,-1.0,0.0,998.64,442.12
50,19938,6,48.47,49.18,348.8,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1,-1,996.66,800.61,0 days 03:00:00,235.9,52.47,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1.0,1.0,998.24,943.0
51,19939,7,48.92,49.59,351.3,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1,-1,996.66,800.61,0 days 03:00:00,236.7,52.39,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1.0,1.0,998.24,943.0
52,19940,8,49.33,50.04,353.5,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1,-1,996.66,800.61,0 days 03:00:00,236.6,70.19,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1.0,1.0,998.24,943.0
53,19941,9,51.83,52.64,393.8,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1,-1,996.66,800.61,0 days 03:00:00,259.6,78.36,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1.0,1.0,998.24,943.0
54,19942,10,48.47,49.18,331.3,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1,-1,996.66,800.61,0 days 03:00:00,224.2,51.94,2023-09-15 11:00:00,32.0,58.0,1.0,0.0,-1.0,1.0,998.24,943.0
55,19983,6,7.9,8.22,440.4,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1,0,996.52,133.11,0 days 03:00:00,91.6,48.47,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1.0,-1.0,996.66,800.61
56,19984,7,8.95,9.25,444.4,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1,0,996.52,133.11,0 days 03:00:00,93.1,48.92,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1.0,-1.0,996.66,800.61
57,19985,8,5.79,6.08,434.3,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1,0,996.52,133.11,0 days 03:00:00,80.8,49.33,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1.0,-1.0,996.66,800.61
58,19986,9,5.4,5.84,483.9,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1,0,996.52,133.11,0 days 03:00:00,90.1,51.83,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1.0,-1.0,996.66,800.61
59,19987,10,15.35,15.77,432.9,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1,0,996.52,133.11,0 days 03:00:00,101.6,48.47,2023-09-15 14:00:00,31.5,67.0,4.0,0.0,1.0,-1.0,996.66,800.61
60,21208,6,0.0,0.0,443.8,2023-09-15 20:00:00,28.3,83.0,2.0,0.0,1,-1,998.24,0.0,0 days 03:00:00,3.4,7.9,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1.0,0.0,996.52,133.11
61,21209,7,0.0,0.0,447.9,2023-09-15 20:00:00,28.3,83.0,2.0,0.0,1,-1,998.24,0.0,0 days 03:00:00,3.5,8.95,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1.0,0.0,996.52,133.11
62,21210,8,0.0,0.0,437.0,2023-09-15 20:00:00,28.3,83.0,2.0,0.0,1,-1,998.24,0.0,0 days 03:00:00,2.7,5.79,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1.0,0.0,996.52,133.11
63,21211,9,0.0,0.0,486.9,2023-09-15 20:00:00,28.3,83.0,2.0,0.0,1,-1,998.24,0.0,0 days 03:00:00,3.0,5.4,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1.0,0.0,996.52,133.11
64,21212,10,0.0,0.0,439.1,2023-09-15 20:00:00,28.3,83.0,2.0,0.0,1,-1,998.24,0.0,0 days 03:00:00,6.2,15.35,2023-09-15 17:00:00,29.7,79.0,3.0,0.0,1.0,0.0,996.52,133.11
80,21568,6,14.2,14.56,17.6,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1,1,999.04,443.11,0 days 03:00:00,17.6,0.0,2023-09-16 05:00:00,26.3,91.0,1.0,0.0,-1.0,0.0,997.85,0.0
81,21569,7,15.51,15.81,18.2,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1,1,999.04,443.11,0 days 03:00:00,18.2,0.0,2023-09-16 05:00:00,26.3,91.0,1.0,0.0,-1.0,0.0,997.85,0.0
82,21570,8,14.87,15.17,18.0,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1,1,999.04,443.11,0 days 03:00:00,18.0,0.0,2023-09-16 05:00:00,26.3,91.0,1.0,0.0,-1.0,0.0,997.85,0.0
83,21571,9,15.36,15.7,19.0,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1,1,999.04,443.11,0 days 03:00:00,19.0,0.0,2023-09-16 05:00:00,26.3,91.0,1.0,0.0,-1.0,0.0,997.85,0.0
84,21572,10,14.0,14.3,17.0,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1,1,999.04,443.11,0 days 03:00:00,17.0,0.0,2023-09-16 05:00:00,26.3,91.0,1.0,0.0,-1.0,0.0,997.85,0.0
85,21658,6,48.18,48.93,110.4,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1,-1,999.3,944.02,0 days 03:00:00,92.8,14.2,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1.0,1.0,999.04,443.11
86,21659,7,46.07,46.76,112.5,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1,-1,999.3,944.02,0 days 03:00:00,94.3,15.51,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1.0,1.0,999.04,443.11
87,21660,8,46.18,46.92,112.7,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1,-1,999.3,944.02,0 days 03:00:00,94.7,14.87,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1.0,1.0,999.04,443.11
88,21661,9,49.75,50.5,122.7,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1,-1,999.3,944.02,0 days 03:00:00,103.7,15.36,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1.0,1.0,999.04,443.11
89,21662,10,44.63,45.32,108.1,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1,-1,999.3,944.02,0 days 03:00:00,91.1,14.0,2023-09-16 08:00:00,27.8,84.0,0.0,0.0,-1.0,1.0,999.04,443.11
90,21748,6,29.67,30.12,226.6,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1,-1,997.45,800.03,0 days 03:00:00,116.2,48.18,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1.0,-1.0,999.3,944.02
91,21749,7,30.06,30.53,229.2,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1,-1,997.45,800.03,0 days 03:00:00,116.7,46.07,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1.0,-1.0,999.3,944.02
92,21750,8,30.25,30.67,229.8,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1,-1,997.45,800.03,0 days 03:00:00,117.1,46.18,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1.0,-1.0,999.3,944.02
93,21751,9,32.3,32.8,245.3,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1,-1,997.45,800.03,0 days 03:00:00,122.6,49.75,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1.0,-1.0,999.3,944.02
94,21752,10,29.5,29.93,222.5,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1,-1,997.45,800.03,0 days 03:00:00,114.4,44.63,2023-09-16 11:00:00,29.0,78.0,1.0,0.0,-1.0,-1.0,999.3,944.02
95,21838,6,17.39,17.7,279.5,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1,1,996.79,130.3,0 days 03:00:00,52.9,29.67,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1.0,-1.0,997.45,800.03
96,21839,7,17.17,17.5,282.6,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1,1,996.79,130.3,0 days 03:00:00,53.4,30.06,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1.0,-1.0,997.45,800.03
97,21840,8,14.0,14.25,282.3,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1,1,996.79,130.3,0 days 03:00:00,52.5,30.25,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1.0,-1.0,997.45,800.03
98,21841,9,15.9,16.31,302.4,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1,1,996.79,130.3,0 days 03:00:00,57.1,32.3,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1.0,-1.0,997.45,800.03
99,21842,10,21.95,22.28,276.1,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1,1,996.79,130.3,0 days 03:00:00,53.6,29.5,2023-09-16 14:00:00,30.1,73.0,1.0,0.0,1.0,-1.0,997.45,800.03
100,21928,6,0.0,0.0,287.1,2023-09-16 20:00:00,27.9,74.0,1.0,0.0,-1,0,997.71,0.0,0 days 03:00:00,7.6,17.39,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1.0,1.0,996.79,130.3
101,21929,7,0.0,0.0,290.1,2023-09-16 20:00:00,27.9,74.0,1.0,0.0,-1,0,997.71,0.0,0 days 03:00:00,7.5,17.17,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1.0,1.0,996.79,130.3
102,21930,8,0.0,0.0,289.2,2023-09-16 20:00:00,27.9,74.0,1.0,0.0,-1,0,997.71,0.0,0 days 03:00:00,6.9,14.0,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1.0,1.0,996.79,130.3
103,21931,9,0.0,0.0,309.6,2023-09-16 20:00:00,27.9,74.0,1.0,0.0,-1,0,997.71,0.0,0 days 03:00:00,7.2,15.9,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1.0,1.0,996.79,130.3
104,21932,10,0.0,0.0,284.7,2023-09-16 20:00:00,27.9,74.0,1.0,0.0,-1,0,997.71,0.0,0 days 03:00:00,8.6,21.95,2023-09-16 17:00:00,31.1,70.0,1.0,0.0,-1.0,1.0,996.79,130.3
120,22288,6,38.26,38.78,31.1,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1,-1,999.17,444.08,0 days 03:00:00,31.1,0.0,2023-09-17 05:00:00,24.8,90.0,2.0,0.0,-1.0,0.0,997.58,0.0
121,22289,7,38.56,39.07,30.9,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1,-1,999.17,444.08,0 days 03:00:00,30.9,0.0,2023-09-17 05:00:00,24.8,90.0,2.0,0.0,-1.0,0.0,997.58,0.0
122,22290,8,38.22,38.74,30.5,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1,-1,999.17,444.08,0 days 03:00:00,30.5,0.0,2023-09-17 05:00:00,24.8,90.0,2.0,0.0,-1.0,0.0,997.58,0.0
123,22291,9,48.23,48.85,38.9,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1,-1,999.17,444.08,0 days 03:00:00,38.9,0.0,2023-09-17 05:00:00,24.8,90.0,2.0,0.0,-1.0,0.0,997.58,0.0
124,22292,10,30.07,30.47,23.8,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1,-1,999.17,444.08,0 days 03:00:00,23.8,0.0,2023-09-17 05:00:00,24.8,90.0,2.0,0.0,-1.0,0.0,997.58,0.0
125,22378,6,85.57,87.01,221.1,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0,-1,998.77,944.99,0 days 03:00:00,190.0,38.26,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1.0,-1.0,999.17,444.08
126,22379,7,87.25,88.71,223.5,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0,-1,998.77,944.99,0 days 03:00:00,192.6,38.56,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1.0,-1.0,999.17,444.08
127,22380,8,87.99,89.47,226.6,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0,-1,998.77,944.99,0 days 03:00:00,196.1,38.22,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1.0,-1.0,999.17,444.08
128,22381,9,95.76,97.43,269.8,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0,-1,998.77,944.99,0 days 03:00:00,230.9,48.23,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1.0,-1.0,999.17,444.08
129,22382,10,78.99,80.35,194.3,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0,-1,998.77,944.99,0 days 03:00:00,170.5,30.07,2023-09-17 08:00:00,26.9,80.0,1.0,0.0,-1.0,-1.0,999.17,444.08
130,22468,6,68.22,69.3,427.6,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1,-1,996.79,799.4,0 days 03:00:00,206.5,85.57,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0.0,-1.0,998.77,944.99
131,22469,7,70.17,71.29,435.4,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1,-1,996.79,799.4,0 days 03:00:00,211.9,87.25,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0.0,-1.0,998.77,944.99
132,22470,8,69.99,71.09,439.6,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1,-1,996.79,799.4,0 days 03:00:00,213.0,87.99,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0.0,-1.0,998.77,944.99
133,22471,9,73.75,74.98,521.3,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1,-1,996.79,799.4,0 days 03:00:00,251.5,95.76,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0.0,-1.0,998.77,944.99
134,22472,10,68.68,69.82,394.1,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1,-1,996.79,799.4,0 days 03:00:00,199.8,78.99,2023-09-17 11:00:00,32.3,60.0,1.0,0.0,0.0,-1.0,998.77,944.99
135,22558,6,4.52,4.84,542.3,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1,-1,997.18,127.47,0 days 03:00:00,114.7,68.22,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1.0,-1.0,996.79,799.4
136,22559,7,4.79,5.02,551.7,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1,-1,997.18,127.47,0 days 03:00:00,116.3,70.17,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1.0,-1.0,996.79,799.4
137,22560,8,4.53,4.92,551.2,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1,-1,997.18,127.47,0 days 03:00:00,111.6,69.99,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1.0,-1.0,996.79,799.4
138,22561,9,4.76,5.12,639.1,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1,-1,997.18,127.47,0 days 03:00:00,117.8,73.75,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1.0,-1.0,996.79,799.4
139,22562,10,4.73,4.95,512.9,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1,-1,997.18,127.47,0 days 03:00:00,118.8,68.68,2023-09-17 14:00:00,32.1,66.0,4.0,0.0,1.0,-1.0,996.79,799.4
140,22648,6,0.0,0.0,545.9,2023-09-17 20:00:00,28.7,86.0,2.0,0.0,1,0,998.51,0.0,0 days 03:00:00,3.6,4.52,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1.0,-1.0,997.18,127.47
141,22649,7,0.0,0.0,555.2,2023-09-17 20:00:00,28.7,86.0,2.0,0.0,1,0,998.51,0.0,0 days 03:00:00,3.5,4.79,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1.0,-1.0,997.18,127.47
142,22650,8,0.0,0.0,554.7,2023-09-17 20:00:00,28.7,86.0,2.0,0.0,1,0,998.51,0.0,0 days 03:00:00,3.5,4.53,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1.0,-1.0,997.18,127.47
143,22651,9,0.0,0.0,642.6,2023-09-17 20:00:00,28.7,86.0,2.0,0.0,1,0,998.51,0.0,0 days 03:00:00,3.5,4.76,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1.0,-1.0,997.18,127.47
144,22652,10,0.0,0.0,516.7,2023-09-17 20:00:00,28.7,86.0,2.0,0.0,1,0,998.51,0.0,0 days 03:00:00,3.8,4.73,2023-09-17 17:00:00,29.7,80.0,2.0,0.0,1.0,-1.0,997.18,127.47
160,23008,6,38.21,38.76,30.8,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1,-1,1000.36,445.03,0 days 03:00:00,30.8,0.0,2023-09-18 05:00:00,26.3,87.0,1.0,0.0,-1.0,0.0,998.77,0.0
161,23009,7,38.84,39.38,31.3,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1,-1,1000.36,445.03,0 days 03:00:00,31.3,0.0,2023-09-18 05:00:00,26.3,87.0,1.0,0.0,-1.0,0.0,998.77,0.0
162,23010,8,42.14,42.74,33.0,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1,-1,1000.36,445.03,0 days 03:00:00,33.0,0.0,2023-09-18 05:00:00,26.3,87.0,1.0,0.0,-1.0,0.0,998.77,0.0
163,23011,9,48.73,49.4,38.7,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1,-1,1000.36,445.03,0 days 03:00:00,38.7,0.0,2023-09-18 05:00:00,26.3,87.0,1.0,0.0,-1.0,0.0,998.77,0.0
164,23012,10,31.64,32.1,24.9,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1,-1,1000.36,445.03,0 days 03:00:00,24.9,0.0,2023-09-18 05:00:00,26.3,87.0,1.0,0.0,-1.0,0.0,998.77,0.0
165,23098,6,79.98,81.31,177.4,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1,-1,999.96,945.92,0 days 03:00:00,146.6,38.21,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1.0,-1.0,1000.36,445.03
166,23099,7,80.64,81.99,180.9,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1,-1,999.96,945.92,0 days 03:00:00,149.6,38.84,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1.0,-1.0,1000.36,445.03
167,23100,8,83.09,84.49,179.8,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1,-1,999.96,945.92,0 days 03:00:00,146.8,42.14,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1.0,-1.0,1000.36,445.03
168,23101,9,91.48,93.01,213.4,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1,-1,999.96,945.92,0 days 03:00:00,174.7,48.73,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1.0,-1.0,1000.36,445.03
169,23102,10,74.43,75.69,158.2,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1,-1,999.96,945.92,0 days 03:00:00,133.3,31.64,2023-09-18 08:00:00,28.0,86.0,1.0,0.0,-1.0,-1.0,1000.36,445.03
170,23188,6,68.76,69.89,419.4,2023-09-18 14:00:00,32.7,63.0,3.0,0.0,1,-1,998.37,798.73,0 days 03:00:00,242.0,79.98,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1.0,-1.0,999.96,945.92
171,23189,7,69.48,70.62,425.8,2023-09-18 14:00:00,32.7,63.0,3.0,0.0,1,-1,998.37,798.73,0 days 03:00:00,244.9,80.64,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1.0,-1.0,999.96,945.92
172,23190,8,69.72,70.85,429.3,2023-09-18 14:00:00,32.7,63.0,3.0,0.0,1,-1,998.37,798.73,0 days 03:00:00,249.5,83.09,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1.0,-1.0,999.96,945.92
173,23191,9,72.84,74.05,480.0,2023-09-18 14:00:00,32.7,63.0,3.0,0.0,1,-1,998.37,798.73,0 days 03:00:00,266.6,91.48,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1.0,-1.0,999.96,945.92
174,23192,10,67.59,68.71,384.7,2023-09-18 14:00:00,32.7,63.0,3.0,0.0,1,-1,998.37,798.73,0 days 03:00:00,226.5,74.43,2023-09-18 11:00:00,32.0,63.0,2.0,0.0,-1.0,-1.0,999.96,945.92
